utc_hour_start,local_hour_start,local_wall_hour,utc_offset,fold,quarter_count,price_mean,price_min,price_max
2025-01-09T03:00Z,2025-01-09T04:00+01:00,2025-01-09 04:00,+01:00,0,4,5.18401691,5.18401691,5.18401691
2025-01-09T04:00Z,2025-01-09T05:00+01:00,2025-01-09 05:00,+01:00,0,4,7.668795140000001,7.668795140000001,7.668795140000001
2025-01-09T05:00Z,2025-01-09T06:00+01:00,2025-01-09 06:00,+01:00,0,4,6.6016493800000005,6.6016493800000005,6.6016493800000005
2025-01-09T06:00Z,2025-01-09T07:00+01:00,2025-01-09 07:00,+01:00,0,4,4.536543700000001,4.536543700000001,4.536543700000001
2025-01-09T07:00Z,2025-01-09T08:00+01:00,2025-01-09 08:00,+01:00,0,4,7.8384956500000005,7.8384956500000005,7.8384956500000005
2025-01-09T08:00Z,2025-01-09T09:00+01:00,2025-01-09 09:00,+01:00,0,4,8.951815659999998,8.951815659999998,8.951815659999998
2025-01-09T09:00Z,2025-01-09T10:00+01:00,2025-01-09 10:00,+01:00,0,4,13.89920074,13.89920074,13.89920074
2025-01-09T10:00Z,2025-01-09T11:00+01:00,2025-01-09 11:00,+01:00,0,4,22.08202363,22.08202363,22.08202363
2025-01-09T11:00Z,2025-01-09T12:00+01:00,2025-01-09 12:00,+01:00,0,4,22.35916588,22.35916588,22.35916588
2025-01-09T12:00Z,2025-01-09T13:00+01:00,2025-01-09 13:00,+01:00,0,4,21.195168430000003,21.195168430000003,21.195168430000003
2025-01-09T13:00Z,2025-01-09T14:00+01:00,2025-01-09 14:00,+01:00,0,4,21.657600070000004,21.657600070000004,21.657600070000004
2025-01-09T14:00Z,2025-01-09T15:00+01:00,2025-01-09 15:00,+01:00,0,4,22.5428716,22.5428716,22.5428716
2025-01-09T15:00Z,2025-01-09T16:00+01:00,2025-01-09 16:00,+01:00,0,4,22.80100981,22.80100981,22.80100981
2025-01-09T16:00Z,2025-01-09T17:00+01:00,2025-01-09 17:00,+01:00,0,4,23.0971561,23.0971561,23.0971561
2025-01-09T17:00Z,2025-01-09T18:00+01:00,2025-01-09 18:00,+01:00,0,4,23.597595820000002,23.597595820000002,23.597595820000002
2025-01-09T18:00Z,2025-01-09T19:00+01:00,2025-01-09 19:00,+01:00,0,4,21.8935669,21.8935669,21.8935669
2025-01-09T19:00Z,2025-01-09T20:00+01:00,2025-01-09 20:00,+01:00,0,4,20.32256626,20.32256626,20.32256626
2025-01-09T20:00Z,2025-01-09T21:00+01:00,2025-01-09 21:00,+01:00,0,4,16.957267509999998,16.957267509999998,16.957267509999998
2025-01-09T21:00Z,2025-01-09T22:00+01:00,2025-01-09 22:00,+01:00,0,4,16.61653064,16.61653064,16.61653064
2025-01-09T22:00Z,2025-01-09T23:00+01:00,2025-01-09 23:00,+01:00,0,4,11.81325953,11.81325953,11.81325953
2025-01-09T23:00Z,2025-01-10T00:00+01:00,2025-01-10 00:00,+01:00,0,4,11.669240344249998,11.669240344249998,11.669240344249998
2025-01-10T00:00Z,2025-01-10T01:00+01:00,2025-01-10 01:00,+01:00,0,4,10.042944817625,10.042944817625,10.042944817625
2025-01-10T01:00Z,2025-01-10T02:00+01:00,2025-01-10 02:00,+01:00,0,4,9.481880763249997,9.481880763249997,9.481880763249997
2025-01-10T02:00Z,2025-01-10T03:00+01:00,2025-01-10 03:00,+01:00,0,4,8.851276375375,8.851276375375,8.851276375375
2025-01-10T03:00Z,2025-01-10T04:00+01:00,2025-01-10 04:00,+01:00,0,4,9.153144641249998,9.153144641249998,9.153144641249998
2025-01-10T04:00Z,2025-01-10T05:00+01:00,2025-01-10 05:00,+01:00,0,4,10.735187228374997,10.735187228374997,10.735187228374997
2025-01-10T05:00Z,2025-01-10T06:00+01:00,2025-01-10 06:00,+01:00,0,4,17.200339939875,17.200339939875,17.200339939875
2025-01-10T06:00Z,2025-01-10T07:00+01:00,2025-01-10 07:00,+01:00,0,4,21.036121517250002,21.036121517250002,21.036121517250002
2025-01-10T07:00Z,2025-01-10T08:00+01:00,2025-01-10 08:00,+01:00,0,4,23.444745795750002,23.444745795750002,23.444745795750002
2025-01-10T08:00Z,2025-01-10T09:00+01:00,2025-01-10 09:00,+01:00,0,4,22.654514733250004,22.654514733250004,22.654514733250004
2025-01-10T09:00Z,2025-01-10T10:00+01:00,2025-01-10 10:00,+01:00,0,4,20.805374047,20.805374047,20.805374047
2025-01-10T10:00Z,2025-01-10T11:00+01:00,2025-01-10 11:00,+01:00,0,4,19.37979721025,19.37979721025,19.37979721025
2025-01-10T11:00Z,2025-01-10T12:00+01:00,2025-01-10 12:00,+01:00,0,4,18.619594928125,18.619594928125,18.619594928125
2025-01-10T12:00Z,2025-01-10T13:00+01:00,2025-01-10 13:00,+01:00,0,4,17.772467229125,17.772467229125,17.772467229125
2025-01-10T13:00Z,2025-01-10T14:00+01:00,2025-01-10 14:00,+01:00,0,4,18.369881912375,18.369881912375,18.369881912375
2025-01-10T14:00Z,2025-01-10T15:00+01:00,2025-01-10 15:00,+01:00,0,4,20.438706834,20.438706834,20.438706834
2025-01-10T15:00Z,2025-01-10T16:00+01:00,2025-01-10 16:00,+01:00,0,4,20.865431607749997,20.865431607749997,20.865431607749997
2025-01-10T16:00Z,2025-01-10T17:00+01:00,2025-01-10 17:00,+01:00,0,4,23.0243428705,23.0243428705,23.0243428705
2025-01-10T17:00Z,2025-01-10T18:00+01:00,2025-01-10 18:00,+01:00,0,4,22.66715843025,22.66715843025,22.66715843025
2025-01-10T18:00Z,2025-01-10T19:00+01:00,2025-01-10 19:00,+01:00,0,4,16.354792702999998,16.354792702999998,16.354792702999998
2025-01-10T19:00Z,2025-01-10T20:00+01:00,2025-01-10 20:00,+01:00,0,4,9.900185384499999,9.900185384499999,9.900185384499999
2025-01-10T20:00Z,2025-01-10T21:00+01:00,2025-01-10 21:00,+01:00,0,4,8.599465055624998,8.599465055624998,8.599465055624998
2025-01-10T21:00Z,2025-01-10T22:00+01:00,2025-01-10 22:00,+01:00,0,4,7.191791144125002,7.191791144125002,7.191791144125002
2025-01-10T22:00Z,2025-01-10T23:00+01:00,2025-01-10 23:00,+01:00,0,4,5.657162420750001,5.657162420750001,5.657162420750001
2025-01-10T23:00Z,2025-01-11T00:00+01:00,2025-01-11 00:00,+01:00,0,4,3.1652916822500003,3.1652916822500003,3.1652916822500003
2025-01-11T00:00Z,2025-01-11T01:00+01:00,2025-01-11 01:00,+01:00,0,4,2.1172164755000003,2.1172164755000003,2.1172164755000003
2025-01-11T01:00Z,2025-01-11T02:00+01:00,2025-01-11 02:00,+01:00,0,4,1.9812670519999998,1.9812670519999998,1.9812670519999998
2025-01-11T02:00Z,2025-01-11T03:00+01:00,2025-01-11 03:00,+01:00,0,4,1.9006458822499999,1.9006458822499999,1.9006458822499999
2025-01-11T03:00Z,2025-01-11T04:00+01:00,2025-01-11 04:00,+01:00,0,4,1.7947317964999998,1.7947317964999998,1.7947317964999998
2025-01-11T04:00Z,2025-01-11T05:00+01:00,2025-01-11 05:00,+01:00,0,4,1.7646964587499998,1.7646964587499998,1.7646964587499998
2025-01-11T05:00Z,2025-01-11T06:00+01:00,2025-01-11 06:00,+01:00,0,4,1.9085499184999999,1.9085499184999999,1.9085499184999999
2025-01-11T06:00Z,2025-01-11T07:00+01:00,2025-01-11 07:00,+01:00,0,4,1.8879994242499998,1.8879994242499998,1.8879994242499998
2025-01-11T07:00Z,2025-01-11T08:00+01:00,2025-01-11 08:00,+01:00,0,4,1.8832570025,1.8832570025,1.8832570025
2025-01-11T08:00Z,2025-01-11T09:00+01:00,2025-01-11 09:00,+01:00,0,4,1.92910041275,1.92910041275,1.92910041275
2025-01-11T09:00Z,2025-01-11T10:00+01:00,2025-01-11 10:00,+01:00,0,4,1.8832570025,1.8832570025,1.8832570025
2025-01-11T10:00Z,2025-01-11T11:00+01:00,2025-01-11 11:00,+01:00,0,4,1.8137014835,1.8137014835,1.8137014835
2025-01-11T11:00Z,2025-01-11T12:00+01:00,2025-01-11 12:00,+01:00,0,4,1.75521161525,1.75521161525,1.75521161525
2025-01-11T12:00Z,2025-01-11T13:00+01:00,2025-01-11 13:00,+01:00,0,4,1.8295095559999999,1.8295095559999999,1.8295095559999999
2025-01-11T13:00Z,2025-01-11T14:00+01:00,2025-01-11 14:00,+01:00,0,4,1.9449084852499998,1.9449084852499998,1.9449084852499998
2025-01-11T14:00Z,2025-01-11T15:00+01:00,2025-01-11 15:00,+01:00,0,4,2.00181754625,2.00181754625,2.00181754625
2025-01-11T15:00Z,2025-01-11T16:00+01:00,2025-01-11 16:00,+01:00,0,4,2.088761945,2.088761945,2.088761945
2025-01-11T16:00Z,2025-01-11T17:00+01:00,2025-01-11 17:00,+01:00,0,4,2.09666598125,2.09666598125,2.09666598125
2025-01-11T17:00Z,2025-01-11T18:00+01:00,2025-01-11 18:00,+01:00,0,4,2.11563566825,2.11563566825,2.11563566825
2025-01-11T18:00Z,2025-01-11T19:00+01:00,2025-01-11 19:00,+01:00,0,4,2.09666598125,2.09666598125,2.09666598125
2025-01-11T19:00Z,2025-01-11T20:00+01:00,2025-01-11 20:00,+01:00,0,4,2.4207314675,2.4207314675,2.4207314675
2025-01-11T20:00Z,2025-01-11T21:00+01:00,2025-01-11 21:00,+01:00,0,4,2.0919235595,2.0919235595,2.0919235595
2025-01-11T21:00Z,2025-01-11T22:00+01:00,2025-01-11 22:00,+01:00,0,4,1.8895802314999999,1.8895802314999999,1.8895802314999999
2025-01-11T22:00Z,2025-01-11T23:00+01:00,2025-01-11 23:00,+01:00,0,4,1.8879994242499998,1.8879994242499998,1.8879994242499998
2025-01-11T23:00Z,2025-01-12T00:00+01:00,2025-01-12 00:00,+01:00,0,4,1.8296196,1.8296196,1.8296196
2025-01-12T00:00Z,2025-01-12T01:00+01:00,2025-01-12 01:00,+01:00,0,4,1.6177689499999999,1.6177689499999999,1.6177689499999999
2025-01-12T01:00Z,2025-01-12T02:00+01:00,2025-01-12 02:00,+01:00,0,4,1.54820605,1.54820605,1.54820605
2025-01-12T02:00Z,2025-01-12T03:00+01:00,2025-01-12 03:00,+01:00,0,4,1.515005575,1.515005575,1.515005575
2025-01-12T03:00Z,2025-01-12T04:00+01:00,2025-01-12 04:00,+01:00,0,4,1.4739002249999997,1.4739002249999997,1.4739002249999997
2025-01-12T04:00Z,2025-01-12T05:00+01:00,2025-01-12 05:00,+01:00,0,4,1.4596714499999999,1.4596714499999999,1.4596714499999999
2025-01-12T05:00Z,2025-01-12T06:00+01:00,2025-01-12 06:00,+01:00,0,4,1.467576325,1.467576325,1.467576325
2025-01-12T06:00Z,2025-01-12T07:00+01:00,2025-01-12 07:00,+01:00,0,4,1.4644143749999998,1.4644143749999998,1.4644143749999998
2025-01-12T07:00Z,2025-01-12T08:00+01:00,2025-01-12 08:00,+01:00,0,4,1.3553271,1.3553271,1.3553271
2025-01-12T08:00Z,2025-01-12T09:00+01:00,2025-01-12 09:00,+01:00,0,4,1.3537461249999998,1.3537461249999998,1.3537461249999998
2025-01-12T09:00Z,2025-01-12T10:00+01:00,2025-01-12 10:00,+01:00,0,4,1.318964675,1.318964675,1.318964675
2025-01-12T10:00Z,2025-01-12T11:00+01:00,2025-01-12 11:00,+01:00,0,4,1.3584890499999998,1.3584890499999998,1.3584890499999998
2025-01-12T11:00Z,2025-01-12T12:00+01:00,2025-01-12 12:00,+01:00,0,4,1.3205456499999997,1.3205456499999997,1.3205456499999997
2025-01-12T12:00Z,2025-01-12T13:00+01:00,2025-01-12 13:00,+01:00,0,4,1.30157395,1.30157395,1.30157395
2025-01-12T13:00Z,2025-01-12T14:00+01:00,2025-01-12 14:00,+01:00,0,4,1.312640775,1.312640775,1.312640775
2025-01-12T14:00Z,2025-01-12T15:00+01:00,2025-01-12 15:00,+01:00,0,4,1.2999929749999999,1.2999929749999999,1.2999929749999999
2025-01-12T15:00Z,2025-01-12T16:00+01:00,2025-01-12 16:00,+01:00,0,4,1.3490032,1.3490032,1.3490032
2025-01-12T16:00Z,2025-01-12T17:00+01:00,2025-01-12 17:00,+01:00,0,4,1.3331934499999998,1.3331934499999998,1.3331934499999998
2025-01-12T17:00Z,2025-01-12T18:00+01:00,2025-01-12 18:00,+01:00,0,4,1.36481295,1.36481295,1.36481295
2025-01-12T18:00Z,2025-01-12T19:00+01:00,2025-01-12 19:00,+01:00,0,4,1.3901085499999999,1.3901085499999999,1.3901085499999999
2025-01-12T19:00Z,2025-01-12T20:00+01:00,2025-01-12 20:00,+01:00,0,4,1.3964324499999998,1.3964324499999998,1.3964324499999998
2025-01-12T20:00Z,2025-01-12T21:00+01:00,2025-01-12 21:00,+01:00,0,4,1.388527575,1.388527575,1.388527575
2025-01-12T21:00Z,2025-01-12T22:00+01:00,2025-01-12 22:00,+01:00,0,4,1.341098325,1.341098325,1.341098325
2025-01-12T22:00Z,2025-01-12T23:00+01:00,2025-01-12 23:00,+01:00,0,4,1.3426793,1.3426793,1.3426793
2025-01-12T23:00Z,2025-01-13T00:00+01:00,2025-01-13 00:00,+01:00,0,4,1.3078978499999998,1.3078978499999998,1.3078978499999998
2025-01-13T00:00Z,2025-01-13T01:00+01:00,2025-01-13 01:00,+01:00,0,4,1.318964675,1.318964675,1.318964675
2025-01-13T01:00Z,2025-01-13T02:00+01:00,2025-01-13 02:00,+01:00,0,4,1.3916895249999999,1.3916895249999999,1.3916895249999999
2025-01-13T02:00Z,2025-01-13T03:00+01:00,2025-01-13 03:00,+01:00,0,4,1.344260275,1.344260275,1.344260275
2025-01-13T03:00Z,2025-01-13T04:00+01:00,2025-01-13 04:00,+01:00,0,4,1.2826022499999998,1.2826022499999998,1.2826022499999998
2025-01-13T04:00Z,2025-01-13T05:00+01:00,2025-01-13 05:00,+01:00,0,4,1.243077875,1.243077875,1.243077875
2025-01-13T05:00Z,2025-01-13T06:00+01:00,2025-01-13 06:00,+01:00,0,4,1.6455778749999999,1.6455778749999999,1.6455778749999999
2025-01-13T06:00Z,2025-01-13T07:00+01:00,2025-01-13 07:00,+01:00,0,4,1.60921545,1.60921545,1.60921545
2025-01-13T07:00Z,2025-01-13T08:00+01:00,2025-01-13 08:00,+01:00,0,4,1.661387625,1.661387625,1.661387625
2025-01-13T08:00Z,2025-01-13T09:00+01:00,2025-01-13 09:00,+01:00,0,4,1.65980665,1.65980665,1.65980665
2025-01-13T09:00Z,2025-01-13T10:00+01:00,2025-01-13 10:00,+01:00,0,4,1.6661305499999999,1.6661305499999999,1.6661305499999999
2025-01-13T10:00Z,2025-01-13T11:00+01:00,2025-01-13 11:00,+01:00,0,4,1.6534827499999998,1.6534827499999998,1.6534827499999998
2025-01-13T11:00Z,2025-01-13T12:00+01:00,2025-01-13 12:00,+01:00,0,4,1.648739825,1.648739825,1.648739825
2025-01-13T12:00Z,2025-01-13T13:00+01:00,2025-01-13 13:00,+01:00,0,4,1.6503207999999998,1.6503207999999998,1.6503207999999998
2025-01-13T13:00Z,2025-01-13T14:00+01:00,2025-01-13 14:00,+01:00,0,4,1.6519017749999998,1.6519017749999998,1.6519017749999998
2025-01-13T14:00Z,2025-01-13T15:00+01:00,2025-01-13 15:00,+01:00,0,4,1.6503207999999998,1.6503207999999998,1.6503207999999998
2025-01-13T15:00Z,2025-01-13T16:00+01:00,2025-01-13 16:00,+01:00,0,4,1.6202822749999999,1.6202822749999999,1.6202822749999999
2025-01-13T16:00Z,2025-01-13T17:00+01:00,2025-01-13 17:00,+01:00,0,4,1.5934057,1.5934057,1.5934057
2025-01-13T17:00Z,2025-01-13T18:00+01:00,2025-01-13 18:00,+01:00,0,4,1.563367175,1.563367175,1.563367175
2025-01-13T18:00Z,2025-01-13T19:00+01:00,2025-01-13 19:00,+01:00,0,4,1.5523003499999999,1.5523003499999999,1.5523003499999999
2025-01-13T19:00Z,2025-01-13T20:00+01:00,2025-01-13 20:00,+01:00,0,4,1.5364906,1.5364906,1.5364906
2025-01-13T20:00Z,2025-01-13T21:00+01:00,2025-01-13 21:00,+01:00,0,4,1.511195,1.511195,1.511195
2025-01-13T21:00Z,2025-01-13T22:00+01:00,2025-01-13 22:00,+01:00,0,4,1.06126575,1.06126575,1.06126575
2025-01-13T22:00Z,2025-01-13T23:00+01:00,2025-01-13 23:00,+01:00,0,4,0.866805825,0.866805825,0.866805825
2025-01-13T23:00Z,2025-01-14T00:00+01:00,2025-01-14 00:00,+01:00,0,4,0.85578619,0.85578619,0.85578619
2025-01-14T00:00Z,2025-01-14T01:00+01:00,2025-01-14 01:00,+01:00,0,4,0.85578619,0.85578619,0.85578619
2025-01-14T01:00Z,2025-01-14T02:00+01:00,2025-01-14 02:00,+01:00,0,4,0.8526218805000001,0.8526218805000001,0.8526218805000001
2025-01-14T02:00Z,2025-01-14T03:00+01:00,2025-01-14 03:00,+01:00,0,4,0.8399646425,0.8399646425,0.8399646425
2025-01-14T03:00Z,2025-01-14T04:00+01:00,2025-01-14 04:00,+01:00,0,4,0.85420403525,0.85420403525,0.85420403525
2025-01-14T04:00Z,2025-01-14T05:00+01:00,2025-01-14 05:00,+01:00,0,4,0.9918514985,0.9918514985,0.9918514985
2025-01-14T05:00Z,2025-01-14T06:00+01:00,2025-01-14 06:00,+01:00,0,4,1.505102331,1.505102331,1.505102331
2025-01-14T06:00Z,2025-01-14T07:00+01:00,2025-01-14 07:00,+01:00,0,4,1.5937029969999998,1.5937029969999998,1.5937029969999998
2025-01-14T07:00Z,2025-01-14T08:00+01:00,2025-01-14 08:00,+01:00,0,4,1.6158531635,1.6158531635,1.6158531635
2025-01-14T08:00Z,2025-01-14T09:00+01:00,2025-01-14 09:00,+01:00,0,4,1.6221817825,1.6221817825,1.6221817825
2025-01-14T09:00Z,2025-01-14T10:00+01:00,2025-01-14 10:00,+01:00,0,4,1.6474962585,1.6474962585,1.6474962585
2025-01-14T10:00Z,2025-01-14T11:00+01:00,2025-01-14 11:00,+01:00,0,4,1.65540703225,1.65540703225,1.65540703225
2025-01-14T11:00Z,2025-01-14T12:00+01:00,2025-01-14 12:00,+01:00,0,4,1.7044538294999998,1.7044538294999998,1.7044538294999998
2025-01-14T12:00Z,2025-01-14T13:00+01:00,2025-01-14 13:00,+01:00,0,4,1.7487541625,1.7487541625,1.7487541625
2025-01-14T13:00Z,2025-01-14T14:00+01:00,2025-01-14 14:00,+01:00,0,4,1.74400769825,1.74400769825,1.74400769825
2025-01-14T14:00Z,2025-01-14T15:00+01:00,2025-01-14 15:00,+01:00,0,4,1.7614114005,1.7614114005,1.7614114005
2025-01-14T15:00Z,2025-01-14T16:00+01:00,2025-01-14 16:00,+01:00,0,4,1.6965430557499999,1.6965430557499999,1.6965430557499999
2025-01-14T16:00Z,2025-01-14T17:00+01:00,2025-01-14 17:00,+01:00,0,4,1.74084338875,1.74084338875,1.74084338875
2025-01-14T17:00Z,2025-01-14T18:00+01:00,2025-01-14 18:00,+01:00,0,4,1.865833614,1.865833614,1.865833614
2025-01-14T18:00Z,2025-01-14T19:00+01:00,2025-01-14 19:00,+01:00,0,4,1.967091518,1.967091518,1.967091518
2025-01-14T19:00Z,2025-01-14T20:00+01:00,2025-01-14 20:00,+01:00,0,4,2.1189783739999997,2.1189783739999997,2.1189783739999997
2025-01-14T20:00Z,2025-01-14T21:00+01:00,2025-01-14 21:00,+01:00,0,4,2.83253016625,2.83253016625,2.83253016625
2025-01-14T21:00Z,2025-01-14T22:00+01:00,2025-01-14 22:00,+01:00,0,4,3.2195253865000004,3.2195253865000004,3.2195253865000004
2025-01-14T22:00Z,2025-01-14T23:00+01:00,2025-01-14 23:00,+01:00,0,4,3.3524263855000003,3.3524263855000003,3.3524263855000003
2025-01-14T23:00Z,2025-01-15T00:00+01:00,2025-01-15 00:00,+01:00,0,4,3.3672317708750006,3.3672317708750006,3.3672317708750006
2025-01-15T00:00Z,2025-01-15T01:00+01:00,2025-01-15 01:00,+01:00,0,4,3.3941343155000006,3.3941343155000006,3.3941343155000006
2025-01-15T01:00Z,2025-01-15T02:00+01:00,2025-01-15 02:00,+01:00,0,4,3.4242018653750006,3.4242018653750006,3.4242018653750006
2025-01-15T02:00Z,2025-01-15T03:00+01:00,2025-01-15 03:00,+01:00,0,4,2.1835198073749997,2.1835198073749997,2.1835198073749997
2025-01-15T03:00Z,2025-01-15T04:00+01:00,2025-01-15 04:00,+01:00,0,4,1.686613983125,1.686613983125,1.686613983125
2025-01-15T04:00Z,2025-01-15T05:00+01:00,2025-01-15 05:00,+01:00,0,4,1.4444910815,1.4444910815,1.4444910815
2025-01-15T05:00Z,2025-01-15T06:00+01:00,2025-01-15 06:00,+01:00,0,4,1.981503804625,1.981503804625,1.981503804625
2025-01-15T06:00Z,2025-01-15T07:00+01:00,2025-01-15 07:00,+01:00,0,4,1.6855758137499999,1.6855758137499999,1.6855758137499999
2025-01-15T07:00Z,2025-01-15T08:00+01:00,2025-01-15 08:00,+01:00,0,4,1.57480063,1.57480063,1.57480063
2025-01-15T08:00Z,2025-01-15T09:00+01:00,2025-01-15 09:00,+01:00,0,4,1.519413038125,1.519413038125,1.519413038125
2025-01-15T09:00Z,2025-01-15T10:00+01:00,2025-01-15 10:00,+01:00,0,4,1.511500525,1.511500525,1.511500525
2025-01-15T10:00Z,2025-01-15T11:00+01:00,2025-01-15 11:00,+01:00,0,4,1.4592779383749999,1.4592779383749999,1.4592779383749999
2025-01-15T11:00Z,2025-01-15T12:00+01:00,2025-01-15 12:00,+01:00,0,4,1.5241605459999998,1.5241605459999998,1.5241605459999998
2025-01-15T12:00Z,2025-01-15T13:00+01:00,2025-01-15 13:00,+01:00,0,4,1.538403069625,1.538403069625,1.538403069625
2025-01-15T13:00Z,2025-01-15T14:00+01:00,2025-01-15 14:00,+01:00,0,4,1.587460651,1.587460651,1.587460651
2025-01-15T14:00Z,2025-01-15T15:00+01:00,2025-01-15 15:00,+01:00,0,4,1.6365182323749998,1.6365182323749998,1.6365182323749998
2025-01-15T15:00Z,2025-01-15T16:00+01:00,2025-01-15 16:00,+01:00,0,4,1.5431505775,1.5431505775,1.5431505775
2025-01-15T16:00Z,2025-01-15T17:00+01:00,2025-01-15 17:00,+01:00,0,4,1.5336555617499998,1.5336555617499998,1.5336555617499998
2025-01-15T17:00Z,2025-01-15T18:00+01:00,2025-01-15 18:00,+01:00,0,4,1.538403069625,1.538403069625,1.538403069625
2025-01-15T18:00Z,2025-01-15T19:00+01:00,2025-01-15 19:00,+01:00,0,4,1.5352380643749999,1.5352380643749999,1.5352380643749999
2025-01-15T19:00Z,2025-01-15T20:00+01:00,2025-01-15 20:00,+01:00,0,4,1.51466553025,1.51466553025,1.51466553025
2025-01-15T20:00Z,2025-01-15T21:00+01:00,2025-01-15 21:00,+01:00,0,4,1.522578043375,1.522578043375,1.522578043375
2025-01-15T21:00Z,2025-01-15T22:00+01:00,2025-01-15 22:00,+01:00,0,4,1.053612933125,1.053612933125,1.053612933125
2025-01-15T22:00Z,2025-01-15T23:00+01:00,2025-01-15 23:00,+01:00,0,4,0.860547612875,0.860547612875,0.860547612875
2025-01-15T23:00Z,2025-01-16T00:00+01:00,2025-01-16 00:00,+01:00,0,4,0.836765991,0.836765991,0.836765991
2025-01-16T00:00Z,2025-01-16T01:00+01:00,2025-01-16 01:00,+01:00,0,4,0.824118565,0.824118565,0.824118565
2025-01-16T01:00Z,2025-01-16T02:00+01:00,2025-01-16 02:00,+01:00,0,4,0.8209567085,0.8209567085,0.8209567085
2025-01-16T02:00Z,2025-01-16T03:00+01:00,2025-01-16 03:00,+01:00,0,4,0.81937578025,0.81937578025,0.81937578025
2025-01-16T03:00Z,2025-01-16T04:00+01:00,2025-01-16 04:00,+01:00,0,4,0.82253763675,0.82253763675,0.82253763675
2025-01-16T04:00Z,2025-01-16T05:00+01:00,2025-01-16 05:00,+01:00,0,4,0.9964397442499999,0.9964397442499999,0.9964397442499999
2025-01-16T05:00Z,2025-01-16T06:00+01:00,2025-01-16 06:00,+01:00,0,4,1.50960472175,1.50960472175,1.50960472175
2025-01-16T06:00Z,2025-01-16T07:00+01:00,2025-01-16 07:00,+01:00,0,4,1.53806143025,1.53806143025,1.53806143025
2025-01-16T07:00Z,2025-01-16T08:00+01:00,2025-01-16 08:00,+01:00,0,4,1.5396423585,1.5396423585,1.5396423585
2025-01-16T08:00Z,2025-01-16T09:00+01:00,2025-01-16 09:00,+01:00,0,4,1.56019442575,1.56019442575,1.56019442575
2025-01-16T09:00Z,2025-01-16T10:00+01:00,2025-01-16 10:00,+01:00,0,4,1.549127928,1.549127928,1.549127928
2025-01-16T10:00Z,2025-01-16T11:00+01:00,2025-01-16 11:00,+01:00,0,4,1.5269949324999998,1.5269949324999998,1.5269949324999998
2025-01-16T11:00Z,2025-01-16T12:00+01:00,2025-01-16 12:00,+01:00,0,4,1.523833076,1.523833076,1.523833076
2025-01-16T12:00Z,2025-01-16T13:00+01:00,2025-01-16 13:00,+01:00,0,4,1.51118565,1.51118565,1.51118565
2025-01-16T13:00Z,2025-01-16T14:00+01:00,2025-01-16 14:00,+01:00,0,4,1.51118565,1.51118565,1.51118565
2025-01-16T14:00Z,2025-01-16T15:00+01:00,2025-01-16 15:00,+01:00,0,4,1.53173771725,1.53173771725,1.53173771725
2025-01-16T15:00Z,2025-01-16T16:00+01:00,2025-01-16 16:00,+01:00,0,4,1.57442278,1.57442278,1.57442278
2025-01-16T16:00Z,2025-01-16T17:00+01:00,2025-01-16 17:00,+01:00,0,4,1.5396423585,1.5396423585,1.5396423585
2025-01-16T17:00Z,2025-01-16T18:00+01:00,2025-01-16 18:00,+01:00,0,4,1.53173771725,1.53173771725,1.53173771725
2025-01-16T18:00Z,2025-01-16T19:00+01:00,2025-01-16 19:00,+01:00,0,4,1.54754699975,1.54754699975,1.54754699975
2025-01-16T19:00Z,2025-01-16T20:00+01:00,2025-01-16 20:00,+01:00,0,4,1.5396423585,1.5396423585,1.5396423585
2025-01-16T20:00Z,2025-01-16T21:00+01:00,2025-01-16 21:00,+01:00,0,4,1.60762227325,1.60762227325,1.60762227325
2025-01-16T21:00Z,2025-01-16T22:00+01:00,2025-01-16 22:00,+01:00,0,4,1.16401813875,1.16401813875,1.16401813875
2025-01-16T22:00Z,2025-01-16T23:00+01:00,2025-01-16 23:00,+01:00,0,4,1.1165902912499999,1.1165902912499999,1.1165902912499999
2025-01-16T23:00Z,2025-01-17T00:00+01:00,2025-01-17 00:00,+01:00,0,4,1.02947031875,1.02947031875,1.02947031875
